accelerometer,gyroscope,overall_angle,time
"{'x': -9.018957653808593, 'y': -3.2609026611328122, 'z': -1.905784521484375}","{'x': -1.0916030534351144, 'y': -0.15267175572519084, 'z': -0.9083969465648855}",63.89755497296731,2025-04-17 21:07:31.252759
"{'x': -8.84178673095703, 'y': -3.208230224609375, 'z': -1.93451494140625}","{'x': -1.2366412213740459, 'y': -0.2748091603053435, 'z': -1.099236641221374}",63.52548383440691,2025-04-17 21:07:41.259080
"{'x': -8.882488159179687, 'y': -3.1651345947265623, 'z': -1.915361328125}","{'x': -1.282442748091603, 'y': -0.3053435114503817, 'z': -1.1450381679389312}",63.20895053953148,2025-04-17 21:07:51.265425
"{'x': -8.748412866210938, 'y': -3.1387983764648437, 'z': -1.9321207397460936}","{'x': -1.2366412213740459, 'y': -0.2366412213740458, 'z': -1.083969465648855}",62.898776949350335,2025-04-17 21:08:01.271978
"{'x': -8.927977990722656, 'y': -3.1483751831054687, 'z': -1.838746875}","{'x': -1.3282442748091603, 'y': -0.0916030534351145, 'z': -1.0458015267175573}",62.66189284981218,2025-04-17 21:08:11.278370
"{'x': -8.901641772460938, 'y': -3.0526071166992184, 'z': -1.8507178833007811}","{'x': -1.3129770992366412, 'y': -0.25190839694656486, 'z': -1.0458015267175573}",62.445671190640454,2025-04-17 21:08:21.284699
"{'x': -8.973467822265624, 'y': -3.057395520019531, 'z': -1.924938134765625}","{'x': -1.1068702290076335, 'y': -0.1984732824427481, 'z': -0.9847328244274809}",62.140821413450624,2025-04-17 21:08:31.291125
"{'x': -9.006986645507812, 'y': -2.9544448486328125, 'z': -1.9321207397460936}","{'x': -1.213740458015267, 'y': -0.2900763358778626, 'z': -1.1145038167938932}",61.915877708078504,2025-04-17 21:08:41.297480
"{'x': -9.03332286376953, 'y': -2.9472622436523435, 'z': -1.8842367065429686}","{'x': -1.213740458015267, 'y': -0.29770992366412213, 'z': -1.2061068702290076}",61.71814583197457,2025-04-17 21:08:51.303813
"{'x': -9.028534460449219, 'y': -2.8706477905273435, 'z': -1.9321207397460936}","{'x': -1.1297709923664123, 'y': -0.09923664122137404, 'z': -1.0381679389312977}",61.49573001267983,2025-04-17 21:09:01.310188
"{'x': -8.951920007324219, 'y': -2.906560815429687, 'z': -1.9393033447265624}","{'x': -1.183206106870229, 'y': -0.33587786259541985, 'z': -1.1068702290076335}",61.33402506802302,2025-04-17 21:09:11.316550
"{'x': -8.999804040527343, 'y': -2.9472622436523435, 'z': -1.8746598999023436}","{'x': -1.1374045801526718, 'y': -0.0916030534351145, 'z': -1.1603053435114503}",61.18450145137446,2025-04-17 21:09:21.331893
"{'x': -9.023746057128905, 'y': -2.882618798828125, 'z': -1.9967641845703124}","{'x': -1.2671755725190839, 'y': -0.0916030534351145, 'z': -0.9236641221374046}",61.12709504292145,2025-04-17 21:09:31.338549
"{'x': -8.951920007324219, 'y': -2.8419173706054686, 'z': -2.070984436035156}","{'x': -1.1068702290076335, 'y': -0.3511450381679389, 'z': -0.9694656488549618}",60.98619090198958,2025-04-17 21:09:41.345079
"{'x': -9.09796630859375, 'y': -2.8754361938476563, 'z': -1.8555062866210936}","{'x': -1.1908396946564885, 'y': -0.366412213740458, 'z': -1.1145038167938932}",60.91484064387719,2025-04-17 21:09:51.351538
"{'x': -9.030928662109375, 'y': -2.817975354003906, 'z': -2.013523596191406}","{'x': -1.2290076335877862, 'y': -0.22137404580152673, 'z': -1.0916030534351144}",60.88967053860166,2025-04-17 21:10:01.358206
"{'x': -8.992621435546875, 'y': -2.770091320800781, 'z': -1.9536685546875}","{'x': -1.1297709923664123, 'y': -0.17557251908396945, 'z': -1.099236641221374}",60.83146114565473,2025-04-17 21:10:11.364537
"{'x': -9.009380847167968, 'y': -2.7748797241210936, 'z': -1.936909143066406}","{'x': -1.2748091603053435, 'y': -0.29770992366412213, 'z': -1.1603053435114503}",60.86268702956302,2025-04-17 21:10:21.370865
"{'x': -8.99501563720703, 'y': -2.8275521606445313, 'z': -1.8938135131835936}","{'x': -1.1374045801526718, 'y': 0.007633587786259542, 'z': -1.1450381679389312}",60.87505657240979,2025-04-17 21:10:31.377199
"{'x': -9.05965908203125, 'y': -2.806004345703125, 'z': -1.9800047729492187}","{'x': -1.0763358778625953, 'y': -0.2748091603053435, 'z': -0.7709923664122137}",60.83609589294449,2025-04-17 21:10:41.383527
"{'x': -9.028534460449219, 'y': -2.7653029174804686, 'z': -1.9608511596679685}","{'x': -1.0916030534351144, 'y': -0.08396946564885496, 'z': -1.2442748091603053}",60.84538388343048,2025-04-17 21:10:51.389879
"{'x': -9.0021982421875, 'y': -2.834734765625, 'z': -2.001552587890625}","{'x': -1.1755725190839694, 'y': -0.3053435114503817, 'z': -1.0534351145038168}",60.89386278291756,2025-04-17 21:11:01.396360
"{'x': -8.951920007324219, 'y': -2.779668127441406, 'z': -1.8698714965820311}","{'x': -1.2366412213740459, 'y': -0.2366412213740458, 'z': -1.0}",60.998150987403605,2025-04-17 21:11:11.402813
"{'x': -9.018957653808593, 'y': -2.7269956909179687, 'z': -1.915361328125}","{'x': -1.3053435114503817, 'y': -0.26717557251908397, 'z': -1.0763358778625953}",61.14018956795864,2025-04-17 21:11:21.409622
"{'x': -9.07163009033203, 'y': -2.7461493041992187, 'z': -1.9680337646484374}","{'x': -1.16793893129771, 'y': -0.31297709923664124, 'z': -1.1374045801526718}",61.210567331278206,2025-04-17 21:11:31.416286
"{'x': -9.066841687011719, 'y': -2.7916391357421872, 'z': -1.9297265380859374}","{'x': -0.9847328244274809, 'y': -0.16030534351145037, 'z': -1.0229007633587786}",61.22543870896524,2025-04-17 21:11:41.424030
"{'x': -8.916006982421875, 'y': -2.7246014892578123, 'z': -1.8555062866210936}","{'x': -1.0916030534351144, 'y': -0.04580152671755725, 'z': -0.9923664122137404}",61.332413313728146,2025-04-17 21:11:51.430444
"{'x': -9.057264880371093, 'y': -2.7198130859375, 'z': -1.879448303222656}","{'x': -1.2213740458015268, 'y': -0.10687022900763359, 'z': -1.0534351145038168}",61.50666695504342,2025-04-17 21:12:01.436900
"{'x': -9.07163009033203, 'y': -2.722207287597656, 'z': -1.8770541015625}","{'x': -1.0687022900763359, 'y': -0.11450381679389313, 'z': -1.015267175572519}",61.60950696837466,2025-04-17 21:12:11.443260
"{'x': -9.03332286376953, 'y': -2.7437551025390623, 'z': -1.9704279663085937}","{'x': -1.1526717557251909, 'y': -0.13740458015267176, 'z': -0.9541984732824428}",61.76265893976082,2025-04-17 21:12:21.449582
"{'x': -9.054870678710937, 'y': -2.731784094238281, 'z': -1.915361328125}","{'x': -1.1374045801526718, 'y': -0.1450381679389313, 'z': -0.9312977099236641}",61.91588938862982,2025-04-17 21:12:31.455905
"{'x': -9.064447485351561, 'y': -2.683900061035156, 'z': -1.8650830932617186}","{'x': -1.1145038167938932, 'y': -0.16030534351145037, 'z': -1.099236641221374}",62.06072610286838,2025-04-17 21:12:41.462224
"{'x': -9.009380847167968, 'y': -2.7078420776367187, 'z': -1.9680337646484374}","{'x': -1.0687022900763359, 'y': -0.22900763358778625, 'z': -1.0}",62.17387830838375,2025-04-17 21:12:51.468544
"{'x': -9.102754711914063, 'y': -2.6982652709960937, 'z': -1.8459294799804686}","{'x': -1.2442748091603053, 'y': -0.26717557251908397, 'z': -0.9083969465648855}",62.3776319734621,2025-04-17 21:13:01.483901
"{'x': -9.1554271484375, 'y': -2.6815058593749996, 'z': -1.9201497314453124}","{'x': -1.1221374045801527, 'y': -0.3282442748091603, 'z': -1.0916030534351144}",62.50481695711617,2025-04-17 21:13:11.490632
"{'x': -9.088389501953124, 'y': -2.6671406494140624, 'z': -1.898601916503906}","{'x': -1.2061068702290076, 'y': -0.3511450381679389, 'z': -0.9389312977099237}",62.67478660603776,2025-04-17 21:13:21.496946
"{'x': -9.191340173339842, 'y': -2.6384102294921874, 'z': -1.9823989746093749}","{'x': -1.0763358778625953, 'y': -0.3282442748091603, 'z': -1.0}",62.782876984490514,2025-04-17 21:13:31.503272
"{'x': -9.081206896972656, 'y': -2.6599580444335937, 'z': -1.879448303222656}","{'x': -1.213740458015267, 'y': -0.3969465648854962, 'z': -1.015267175572519}",62.95359833248252,2025-04-17 21:13:41.509690
"{'x': -9.054870678710937, 'y': -2.703053674316406, 'z': -1.946485949707031}","{'x': -1.2366412213740459, 'y': -0.21374045801526717, 'z': -1.1221374045801527}",63.186070975469896,2025-04-17 21:13:51.516001
"{'x': -9.119514123535156, 'y': -2.6431986328124997, 'z': -1.8076222534179687}","{'x': -1.2442748091603053, 'y': -0.11450381679389313, 'z': -1.0229007633587786}",63.45195570939308,2025-04-17 21:14:01.523318
"{'x': -9.081206896972656, 'y': -2.655169641113281, 'z': -1.8507178833007811}","{'x': -1.0916030534351144, 'y': -0.2366412213740458, 'z': -0.9923664122137404}",63.61172191406323,2025-04-17 21:14:11.529696
"{'x': -9.07163009033203, 'y': -2.6336218261718747, 'z': -1.9919757812499999}","{'x': -1.1221374045801527, 'y': -0.35877862595419846, 'z': -0.9389312977099237}",63.750050774319824,2025-04-17 21:14:21.536022
"{'x': -9.026140258789061, 'y': -2.6503812377929687, 'z': -1.8698714965820311}","{'x': -1.0916030534351144, 'y': -0.07633587786259542, 'z': -1.0076335877862594}",63.96136734897135,2025-04-17 21:14:31.542334
"{'x': -9.07163009033203, 'y': -2.7150246826171873, 'z': -1.889025109863281}","{'x': -1.1297709923664123, 'y': -0.24427480916030533, 'z': -1.083969465648855}",64.14906354292208,2025-04-17 21:14:41.548737
"{'x': -9.093177905273437, 'y': -2.6503812377929687, 'z': -1.9919757812499999}","{'x': -0.9770992366412213, 'y': -0.1450381679389313, 'z': -0.9236641221374046}",64.28663030486396,2025-04-17 21:14:51.555211
"{'x': -9.193734375, 'y': -2.664746447753906, 'z': -1.8531120849609375}","{'x': -1.1374045801526718, 'y': -0.32061068702290074, 'z': -1.1526717557251909}",64.45892648606782,2025-04-17 21:15:01.562197
"{'x': -9.088389501953124, 'y': -2.6048914062499997, 'z': -1.9632453613281249}","{'x': -1.251908396946565, 'y': -0.35877862595419846, 'z': -0.9312977099236641}",64.66867937043914,2025-04-17 21:15:11.573052
"{'x': -9.112331518554686, 'y': -2.626439221191406, 'z': -1.8698714965820311}","{'x': -1.2061068702290076, 'y': -0.35877862595419846, 'z': -1.083969465648855}",64.86089021664274,2025-04-17 21:15:21.579590
"{'x': -9.157821350097656, 'y': -2.6527754394531247, 'z': -1.8315642700195311}","{'x': -1.297709923664122, 'y': -0.183206106870229, 'z': -1.0229007633587786}",65.1522902449769,2025-04-17 21:15:31.585942
"{'x': -9.112331518554686, 'y': -2.6096798095703124, 'z': -1.8459294799804686}","{'x': -1.2213740458015268, 'y': -0.26717557251908397, 'z': -1.0610687022900764}",65.3781027669583,2025-04-17 21:15:41.592268
"{'x': -9.074024291992187, 'y': -2.7581203125, 'z': -1.6927005737304686}","{'x': -1.1755725190839694, 'y': -0.4122137404580153, 'z': -0.9770992366412213}",65.54906078320589,2025-04-17 21:15:51.598615
"{'x': -9.107543115234375, 'y': -2.683900061035156, 'z': -1.8770541015625}","{'x': -1.1984732824427482, 'y': -0.2366412213740458, 'z': -1.083969465648855}",65.77495169756871,2025-04-17 21:16:01.609973
"{'x': -9.07163009033203, 'y': -2.655169641113281, 'z': -1.9488801513671874}","{'x': -1.1297709923664123, 'y': -0.19083969465648856, 'z': -1.0076335877862594}",65.97883476299495,2025-04-17 21:16:11.616360
"{'x': -9.114725720214842, 'y': -2.461239306640625, 'z': -1.9129671264648436}","{'x': -1.1374045801526718, 'y': -0.19083969465648856, 'z': -1.015267175572519}",66.17960837185917,2025-04-17 21:16:21.622726
"{'x': -9.05965908203125, 'y': -2.6144682128906247, 'z': -1.8770541015625}","{'x': -1.183206106870229, 'y': -0.3511450381679389, 'z': -1.1374045801526718}",66.35707124733715,2025-04-17 21:16:31.629058
"{'x': -9.105148913574219, 'y': -2.602497204589844, 'z': -1.8698714965820311}","{'x': -1.1984732824427482, 'y': -0.2595419847328244, 'z': -0.816793893129771}",66.57051092890197,2025-04-17 21:16:41.635384
"{'x': -9.090783703613281, 'y': -2.5426421630859375, 'z': -1.915361328125}","{'x': -1.099236641221374, 'y': -0.21374045801526717, 'z': -1.1068702290076335}",66.74880708133618,2025-04-17 21:16:51.641730
"{'x': -9.138667736816405, 'y': -2.607285607910156, 'z': -1.936909143066406}","{'x': -1.183206106870229, 'y': -0.33587786259541985, 'z': -0.916030534351145}",66.9252327114143,2025-04-17 21:17:01.648063
"{'x': -9.100360510253905, 'y': -2.4564509033203126, 'z': -1.9776105712890624}","{'x': -1.0916030534351144, 'y': -0.2900763358778626, 'z': -0.9465648854961832}",67.067432093719,2025-04-17 21:17:11.654409
"{'x': -9.112331518554686, 'y': -2.592920397949219, 'z': -1.936909143066406}","{'x': -1.2748091603053435, 'y': -0.44274809160305345, 'z': -1.0229007633587786}",67.24619641218943,2025-04-17 21:17:21.660731
"{'x': -9.095572106933593, 'y': -2.5737667846679684, 'z': -1.8698714965820311}","{'x': -1.183206106870229, 'y': -0.0916030534351145, 'z': -0.9236641221374046}",67.50526898844413,2025-04-17 21:17:31.667058
"{'x': -9.1554271484375, 'y': -2.5665841796874997, 'z': -1.89620771484375}","{'x': -1.2442748091603053, 'y': -0.2595419847328244, 'z': -1.0229007633587786}",67.72970166724693,2025-04-17 21:17:41.673387
"{'x': -9.119514123535156, 'y': -2.5953145996093747, 'z': -1.8914193115234375}","{'x': -1.183206106870229, 'y': -0.06870229007633588, 'z': -1.1145038167938932}",67.99288766343265,2025-04-17 21:17:51.679721
"{'x': -9.143456140136719, 'y': -2.5570073730468748, 'z': -1.85790048828125}","{'x': -1.0610687022900764, 'y': -0.2595419847328244, 'z': -1.099236641221374}",68.13365091782204,2025-04-17 21:18:01.686080
"{'x': -9.030928662109375, 'y': -2.5426421630859375, 'z': -1.8626888916015625}","{'x': -1.2595419847328244, 'y': -0.24427480916030533, 'z': -0.9847328244274809}",68.36516691662165,2025-04-17 21:18:11.692442
"{'x': -9.035717065429687, 'y': -2.5641899780273434, 'z': -1.905784521484375}","{'x': -1.083969465648855, 'y': -0.2595419847328244, 'z': -1.0687022900763359}",68.51099253194892,2025-04-17 21:18:21.698921
"{'x': -9.102754711914063, 'y': -2.5713725830078125, 'z': -1.915361328125}","{'x': -1.1984732824427482, 'y': -0.19083969465648856, 'z': -0.9465648854961832}",68.7300623246505,2025-04-17 21:18:31.705457
"{'x': -9.088389501953124, 'y': -2.4564509033203126, 'z': -1.697488977050781}","{'x': -1.1755725190839694, 'y': -0.183206106870229, 'z': -1.1908396946564885}",68.94668750906156,2025-04-17 21:18:41.711820
"{'x': -9.150638745117186, 'y': -2.5139117431640625, 'z': -1.8602946899414061}","{'x': -1.2213740458015268, 'y': -0.33587786259541985, 'z': -0.7404580152671756}",69.11915836225359,2025-04-17 21:18:51.718163
"{'x': -9.167398156738281, 'y': -2.559401574707031, 'z': -1.8938135131835936}","{'x': -1.2290076335877862, 'y': -0.1297709923664122, 'z': -1.0687022900763359}",69.3679825515609,2025-04-17 21:19:01.724659
"{'x': -9.112331518554686, 'y': -2.592920397949219, 'z': -1.8914193115234375}","{'x': -1.2061068702290076, 'y': -0.09923664122137404, 'z': -1.0763358778625953}",69.61624961681319,2025-04-17 21:19:11.731125
"{'x': -9.093177905273437, 'y': -2.5522189697265625, 'z': -1.956062756347656}","{'x': -1.0458015267175573, 'y': -0.16030534351145037, 'z': -1.1221374045801527}",69.76706531162897,2025-04-17 21:19:21.737550
"{'x': -9.100360510253905, 'y': -2.5761609863281247, 'z': -1.9656395629882812}","{'x': -1.1908396946564885, 'y': -0.25190839694656486, 'z': -0.8396946564885496}",69.94385247455394,2025-04-17 21:19:31.747984
"{'x': -9.121908325195312, 'y': -2.5426421630859375, 'z': -1.886630908203125}","{'x': -1.1068702290076335, 'y': -0.2748091603053435, 'z': -0.9618320610687023}",70.07786487127217,2025-04-17 21:19:41.754788
"{'x': -9.143456140136719, 'y': -2.5426421630859375, 'z': -1.8770541015625}","{'x': -1.2900763358778626, 'y': -0.2824427480916031, 'z': -1.2061068702290076}",70.28454162025922,2025-04-17 21:19:51.761842
"{'x': -9.141061938476563, 'y': -2.5378537597656248, 'z': -1.9033903198242186}","{'x': -1.1755725190839694, 'y': -0.16793893129770993, 'z': -0.9389312977099237}",70.48238398314226,2025-04-17 21:20:01.770663
"{'x': -9.069235888671875, 'y': -2.5546131713867184, 'z': -1.8722656982421875}","{'x': -1.213740458015267, 'y': -0.04580152671755725, 'z': -0.8931297709923665}",70.74172018444823,2025-04-17 21:20:11.777183
"{'x': -9.13627353515625, 'y': -2.5474305664062498, 'z': -1.8602946899414061}","{'x': -1.183206106870229, 'y': -0.22900763358778625, 'z': -0.9007633587786259}",70.91563273550011,2025-04-17 21:20:21.783641
"{'x': -9.105148913574219, 'y': -2.482787121582031, 'z': -1.9297265380859374}","{'x': -1.0381679389312977, 'y': -0.20610687022900764, 'z': -0.9923664122137404}",71.03156824083335,2025-04-17 21:20:31.789985
"{'x': -9.138667736816405, 'y': -2.5330653564453125, 'z': -1.9776105712890624}","{'x': -1.1374045801526718, 'y': -0.015267175572519083, 'z': -1.1068702290076335}",71.25987663619776,2025-04-17 21:20:41.796307
"{'x': -9.069235888671875, 'y': -2.583343591308594, 'z': -1.9033903198242186}","{'x': -1.1450381679389312, 'y': -0.12213740458015267, 'z': -0.9083969465648855}",71.45160081295215,2025-04-17 21:20:51.802626
"{'x': -9.081206896972656, 'y': -2.501940734863281, 'z': -1.8339584716796873}","{'x': -1.1374045801526718, 'y': -0.3816793893129771, 'z': -1.1450381679389312}",71.53847979561256,2025-04-17 21:21:01.809190
"{'x': -9.129090930175781, 'y': -2.5330653564453125, 'z': -1.8459294799804686}","{'x': -1.083969465648855, 'y': -0.19083969465648856, 'z': -0.8931297709923665}",71.67768759138357,2025-04-17 21:21:11.818078
"{'x': -9.04050546875, 'y': -2.4660277099609376, 'z': -1.9895815795898437}","{'x': -1.0610687022900764, 'y': -0.22900763358778625, 'z': -1.0381679389312977}",71.78185960093158,2025-04-17 21:21:21.824777
"{'x': -9.126696728515624, 'y': -2.518700146484375, 'z': -1.944091748046875}","{'x': -1.2290076335877862, 'y': -0.16793893129770993, 'z': -0.9847328244274809}",71.98030917566435,2025-04-17 21:21:31.831380
"{'x': -9.117119921875, 'y': -2.5067291381835934, 'z': -1.8411410766601561}","{'x': -1.2061068702290076, 'y': -0.1984732824427481, 'z': -1.0305343511450382}",72.15949665417409,2025-04-17 21:21:41.837981
"{'x': -9.124302526855468, 'y': -2.521094348144531, 'z': -1.927332336425781}","{'x': -1.1984732824427482, 'y': -0.26717557251908397, 'z': -1.0916030534351144}",72.30138274604658,2025-04-17 21:21:51.845234
"{'x': -9.14824454345703, 'y': -2.50912333984375, 'z': -1.917755529785156}","{'x': -1.1526717557251909, 'y': -0.3435114503816794, 'z': -0.9770992366412213}",72.39293101763266,2025-04-17 21:22:01.851691
"{'x': -9.081206896972656, 'y': -2.528276953125, 'z': -1.7836802368164062}","{'x': -1.213740458015267, 'y': -0.09923664122137404, 'z': -0.9847328244274809}",72.61169266646925,2025-04-17 21:22:11.861964
"{'x': -9.169792358398437, 'y': -2.530671154785156, 'z': -1.8555062866210936}","{'x': -1.2366412213740459, 'y': -0.20610687022900764, 'z': -1.0}",72.79004760991648,2025-04-17 21:22:21.868355
"{'x': -9.167398156738281, 'y': -2.463633508300781, 'z': -1.8914193115234375}","{'x': -1.0916030534351144, 'y': -0.2595419847328244, 'z': -0.9770992366412213}",72.88412965712904,2025-04-17 21:22:31.876378
"{'x': -9.090783703613281, 'y': -2.5043349365234375, 'z': -1.936909143066406}","{'x': -1.099236641221374, 'y': -0.16030534351145037, 'z': -0.9083969465648855}",73.01785063989828,2025-04-17 21:22:41.882774
"{'x': -9.121908325195312, 'y': -2.518700146484375, 'z': -1.93451494140625}","{'x': -1.251908396946565, 'y': -0.33587786259541985, 'z': -1.16793893129771}",73.13879886489495,2025-04-17 21:22:51.889651
