accelerometer,gyroscope,overall_angle,time
"{'x': 5.810727429199218, 'y': 0.22266075439453123, 'z': 7.187393383789062}","{'x': -1.0, 'y': -0.3282442748091603, 'z': -1.213740458015267}",54.24845546902545,2025-04-17 14:18:18.048328
"{'x': 5.597643481445312, 'y': 0.22744915771484372, 'z': 7.137115148925781}","{'x': -0.9465648854961832, 'y': -0.25190839694656486, 'z': -1.0458015267175573}",54.19706658426879,2025-04-17 14:18:28.054649
"{'x': 5.609614489746093, 'y': 0.21787235107421873, 'z': 7.048529687499999}","{'x': -1.0687022900763359, 'y': -0.26717557251908397, 'z': -1.0534351145038168}",54.196251676003214,2025-04-17 14:18:38.065873
"{'x': 5.628768103027343, 'y': 0.22266075439453123, 'z': 7.110778930664062}","{'x': -0.9618320610687023, 'y': -0.15267175572519084, 'z': -1.0458015267175573}",54.106867463379736,2025-04-17 14:18:48.072394
"{'x': 5.604826086425781, 'y': 0.2753331909179687, 'z': 7.070077502441406}","{'x': -0.9923664122137404, 'y': -0.24427480916030533, 'z': -0.9465648854961832}",54.069466064319805,2025-04-17 14:18:58.078762
"{'x': 5.607220288085937, 'y': 0.18435352783203124, 'z': 7.0461354858398435}","{'x': -1.2442748091603053, 'y': -0.2595419847328244, 'z': -1.16793893129771}",54.119556092281414,2025-04-17 14:19:08.085098
"{'x': 5.547365246582031, 'y': 0.1580173095703125, 'z': 7.1203557373046875}","{'x': -0.9312977099236641, 'y': -0.0916030534351145, 'z': -1.0}",53.990051475662,2025-04-17 14:19:18.091413
"{'x': 5.547365246582031, 'y': 0.19153613281249998, 'z': 7.058106494140625}","{'x': -1.0305343511450382, 'y': -0.24427480916030533, 'z': -1.183206106870229}",53.96721416366582,2025-04-17 14:19:28.097744
"{'x': 5.597643481445312, 'y': 0.19393033447265623, 'z': 7.182604980468749}","{'x': -0.9541984732824428, 'y': -0.20610687022900764, 'z': -0.9847328244274809}",53.90059746384139,2025-04-17 14:19:38.106659
"{'x': 5.542576843261719, 'y': 0.031124621582031248, 'z': 7.194575988769531}","{'x': -1.0, 'y': -0.10687022900763359, 'z': -0.9236641221374046}",53.805403354809314,2025-04-17 14:19:48.113324
"{'x': 5.561730456542969, 'y': 0.24899697265624998, 'z': 7.096413720703125}","{'x': -0.9847328244274809, 'y': -0.44274809160305345, 'z': -1.0763358778625953}",53.864104597393954,2025-04-17 14:19:58.119651
"{'x': 5.57370146484375, 'y': 0.06943184814453125, 'z': 7.333439685058593}","{'x': -1.16793893129771, 'y': -0.33587786259541985, 'z': -1.251908396946565}",53.91946748649411,2025-04-17 14:20:08.134997
"{'x': 5.626373901367187, 'y': 0.2657563842773437, 'z': 7.256825231933593}","{'x': -1.3511450381679388, 'y': 1.0687022900763359, 'z': -0.9923664122137404}",53.34654054125657,2025-04-17 14:20:18.141822
"{'x': 5.549759448242187, 'y': 0.17477672119140625, 'z': 7.165845568847656}","{'x': -0.9694656488549618, 'y': -0.6717557251908397, 'z': -1.1221374045801527}",53.51885884950438,2025-04-17 14:20:28.148169
"{'x': 5.523423229980469, 'y': 0.2154781494140625, 'z': 7.113173132324218}","{'x': -1.0, 'y': -0.4732824427480916, 'z': -1.1297709923664123}",53.59969207447576,2025-04-17 14:20:38.156867
"{'x': 5.4707507934570305, 'y': 0.2561795776367187, 'z': 7.194575988769531}","{'x': -1.0076335877862594, 'y': -0.3282442748091603, 'z': -1.1526717557251909}",53.59866568143215,2025-04-17 14:20:48.163199
"{'x': 5.65031591796875, 'y': 0.22744915771484372, 'z': 7.048529687499999}","{'x': -1.0763358778625953, 'y': -0.3282442748091603, 'z': -1.083969465648855}",53.64457203292681,2025-04-17 14:20:58.169579
"{'x': 5.506663818359375, 'y': 0.24181436767578124, 'z': 7.149086157226562}","{'x': -1.0, 'y': -0.20610687022900764, 'z': -1.0458015267175573}",53.58866373235896,2025-04-17 14:21:08.175910
"{'x': 5.42047255859375, 'y': 0.2705447875976562, 'z': 7.1035963256835934}","{'x': -1.1603053435114503, 'y': -0.22137404580152673, 'z': -1.0916030534351144}",53.58096631200034,2025-04-17 14:21:18.182222
"{'x': 5.518634826660156, 'y': 0.20350714111328125, 'z': 7.165845568847656}","{'x': -1.0, 'y': -0.40458015267175573, 'z': -1.0305343511450382}",53.62441335730817,2025-04-17 14:21:28.188567
"{'x': 5.456385583496093, 'y': 0.201112939453125, 'z': 7.187393383789062}","{'x': -0.9465648854961832, 'y': -0.13740458015267176, 'z': -1.0687022900763359}",53.51626183630194,2025-04-17 14:21:38.194884
"{'x': 5.65031591796875, 'y': 0.239420166015625, 'z': 7.216123803710937}","{'x': -0.9541984732824428, 'y': -0.29770992366412213, 'z': -1.0610687022900764}",53.50203356838754,2025-04-17 14:21:48.201214
"{'x': 5.377376928710937, 'y': 0.2561795776367187, 'z': 7.127538342285156}","{'x': -0.9236641221374046, 'y': -0.04580152671755725, 'z': -1.1374045801526718}",53.33876170737225,2025-04-17 14:21:58.207529
"{'x': 5.576095666503906, 'y': 0.011971008300781249, 'z': 7.170633972167968}","{'x': -1.0, 'y': -0.3435114503816794, 'z': -0.9770992366412213}",53.37495414089766,2025-04-17 14:22:08.213889
"{'x': 5.5449710449218745, 'y': 0.16759411621093748, 'z': 7.153874560546875}","{'x': -0.8702290076335878, 'y': -0.4351145038167939, 'z': -1.0687022900763359}",53.40538069329919,2025-04-17 14:22:18.220216
"{'x': 5.504269616699219, 'y': 0.21068974609375, 'z': 7.280767248535156}","{'x': -1.0763358778625953, 'y': -0.2748091603053435, 'z': -1.0687022900763359}",53.40272465771657,2025-04-17 14:22:28.233815
"{'x': 5.521029028320312, 'y': 0.29448680419921874, 'z': 7.161057165527343}","{'x': -1.0763358778625953, 'y': -0.11450381679389313, 'z': -0.9007633587786259}",53.32644424249676,2025-04-17 14:22:38.240435
"{'x': 5.396530541992187, 'y': 0.296881005859375, 'z': 7.0844427124023435}","{'x': -1.0687022900763359, 'y': -0.3435114503816794, 'z': -1.183206106870229}",53.35364128147025,2025-04-17 14:22:48.255723
"{'x': 5.504269616699219, 'y': 0.181959326171875, 'z': 7.216123803710937}","{'x': -1.0763358778625953, 'y': -0.21374045801526717, 'z': -0.9694656488549618}",53.32874803301056,2025-04-17 14:22:58.262555
"{'x': 5.559336254882812, 'y': 0.16519991455078123, 'z': 7.055712292480468}","{'x': -1.0305343511450382, 'y': -0.15267175572519084, 'z': -0.9618320610687023}",53.278182415675396,2025-04-17 14:23:08.268935
"{'x': 5.57370146484375, 'y': 0.19393033447265623, 'z': 7.137115148925781}","{'x': -1.0381679389312977, 'y': -0.1984732824427481, 'z': -1.0305343511450382}",53.24682706285982,2025-04-17 14:23:18.275271
"{'x': 5.655104321289063, 'y': 0.21308394775390624, 'z': 7.105990527343749}","{'x': -1.0, 'y': -0.16030534351145037, 'z': -0.9541984732824428}",53.194447786170926,2025-04-17 14:23:28.290550
"{'x': 5.556942053222656, 'y': 0.22266075439453123, 'z': 7.175422375488281}","{'x': -1.0305343511450382, 'y': -0.19083969465648856, 'z': -1.1297709923664123}",53.153030827499734,2025-04-17 14:23:38.297263
"{'x': 5.521029028320312, 'y': 0.2346317626953125, 'z': 7.144297753906249}","{'x': -0.8625954198473282, 'y': -0.32061068702290074, 'z': -1.015267175572519}",53.1242960187993,2025-04-17 14:23:48.303594
"{'x': 5.480327600097656, 'y': 0.03591302490234375, 'z': 7.060500695800781}","{'x': -0.9694656488549618, 'y': -0.17557251908396945, 'z': -0.916030534351145}",53.07264073333719,2025-04-17 14:23:58.309927
"{'x': 5.504269616699219, 'y': 0.18914193115234373, 'z': 7.189787585449218}","{'x': -1.0458015267175573, 'y': -0.1450381679389313, 'z': -1.0229007633587786}",53.012789155476106,2025-04-17 14:24:08.316268
"{'x': 5.6383449096679685, 'y': 0.22026655273437498, 'z': 7.079654309082031}","{'x': -1.0305343511450382, 'y': -0.44274809160305345, 'z': -0.8625954198473282}",53.10960841608897,2025-04-17 14:24:18.322595
"{'x': 5.549759448242187, 'y': 0.18435352783203124, 'z': 7.326257080078125}","{'x': -0.9312977099236641, 'y': -0.2824427480916031, 'z': -1.0916030534351144}",53.07746756294067,2025-04-17 14:24:28.336253
"{'x': 5.49708701171875, 'y': 0.20350714111328125, 'z': 7.1778165771484375}","{'x': -0.916030534351145, 'y': -0.1984732824427481, 'z': -1.1068702290076335}",53.00484588994595,2025-04-17 14:24:38.342858
"{'x': 5.552153649902343, 'y': 0.23702596435546874, 'z': 7.0844427124023435}","{'x': -0.9618320610687023, 'y': -0.2824427480916031, 'z': -1.015267175572519}",52.995996049791025,2025-04-17 14:24:48.349176
"{'x': 5.5449710449218745, 'y': 0.16998831787109375, 'z': 7.230489013671875}","{'x': -1.015267175572519, 'y': -0.21374045801526717, 'z': -1.0610687022900764}",52.9639973170567,2025-04-17 14:24:58.355527
"{'x': 5.391742138671875, 'y': 0.2059013427734375, 'z': 7.213729602050781}","{'x': -0.9541984732824428, 'y': -0.22137404580152673, 'z': -1.0610687022900764}",52.90398842819254,2025-04-17 14:25:08.361874
"{'x': 5.576095666503906, 'y': 0.1771709228515625, 'z': 7.134720947265625}","{'x': -0.9312977099236641, 'y': -0.0916030534351145, 'z': -0.9694656488549618}",52.79922464515117,2025-04-17 14:25:18.368205
"{'x': 5.394136340332031, 'y': 0.2561795776367187, 'z': 7.211335400390625}","{'x': -1.0, 'y': -0.22900763358778625, 'z': -1.1221374045801527}",52.75638764907937,2025-04-17 14:25:28.374549
"{'x': 5.5832782714843745, 'y': 0.18914193115234373, 'z': 7.192181787109375}","{'x': -0.9923664122137404, 'y': -0.22137404580152673, 'z': -1.0}",52.73076543430651,2025-04-17 14:25:38.380874
"{'x': 5.516240625, 'y': 0.2537853759765625, 'z': 7.3094976684570305}","{'x': -0.9770992366412213, 'y': -0.20610687022900764, 'z': -1.183206106870229}",52.67628288862252,2025-04-17 14:25:48.387206
"{'x': 5.537788439941406, 'y': 0.16759411621093748, 'z': 7.208941198730468}","{'x': -1.0687022900763359, 'y': -0.16793893129770993, 'z': -1.083969465648855}",52.64505710125761,2025-04-17 14:25:58.393549
"{'x': 5.57370146484375, 'y': 0.22026655273437498, 'z': 7.240065820312499}","{'x': -0.8625954198473282, 'y': -0.07633587786259542, 'z': -1.0763358778625953}",52.50832526738134,2025-04-17 14:26:08.399869
"{'x': 5.664681127929687, 'y': 0.21787235107421873, 'z': 7.189787585449218}","{'x': -0.9694656488549618, 'y': -0.1984732824427481, 'z': -0.8931297709923665}",52.47523458930675,2025-04-17 14:26:18.406188
"{'x': 5.528211633300781, 'y': 0.1867477294921875, 'z': 7.194575988769531}","{'x': -1.015267175572519, 'y': -0.2824427480916031, 'z': -1.1145038167938932}",52.48650174189484,2025-04-17 14:26:28.412498
"{'x': 5.626373901367187, 'y': 0.2154781494140625, 'z': 7.208941198730468}","{'x': -1.1374045801526718, 'y': -0.11450381679389313, 'z': -1.1603053435114503}",52.45776872463186,2025-04-17 14:26:38.419110
"{'x': 5.537788439941406, 'y': 0.17956512451171874, 'z': 7.232883215332031}","{'x': -1.0687022900763359, 'y': -0.20610687022900764, 'z': -1.1526717557251909}",52.44705532582787,2025-04-17 14:26:48.425555
"{'x': 5.576095666503906, 'y': 0.23702596435546874, 'z': 7.189787585449218}","{'x': -0.9312977099236641, 'y': -0.21374045801526717, 'z': -1.0458015267175573}",52.40254320942273,2025-04-17 14:26:58.431984
"{'x': 5.516240625, 'y': 0.21308394775390624, 'z': 7.1395093505859375}","{'x': -0.9770992366412213, 'y': -0.2595419847328244, 'z': -1.1908396946564885}",52.393941214417275,2025-04-17 14:27:08.438379
"{'x': 5.588066674804687, 'y': 0.239420166015625, 'z': 7.180210778808593}","{'x': -1.0458015267175573, 'y': -0.2366412213740458, 'z': -1.0458015267175573}",52.396243978414624,2025-04-17 14:27:18.444782
"{'x': 5.521029028320312, 'y': 0.2442085693359375, 'z': 7.055712292480468}","{'x': -1.1526717557251909, 'y': -0.3893129770992366, 'z': -1.083969465648855}",52.50491128043149,2025-04-17 14:27:28.452618
"{'x': 5.506663818359375, 'y': 0.2561795776367187, 'z': 7.192181787109375}","{'x': -0.9236641221374046, 'y': -0.183206106870229, 'z': -1.251908396946565}",52.43489478552099,2025-04-17 14:27:38.459265
"{'x': 5.5258174316406246, 'y': 0.17238251953125, 'z': 7.132326745605468}","{'x': -1.0229007633587786, 'y': -0.22900763358778625, 'z': -1.083969465648855}",52.42831575093561,2025-04-17 14:27:48.465823
"{'x': 5.415684155273437, 'y': 0.16998831787109375, 'z': 7.168239770507812}","{'x': -1.0534351145038168, 'y': -0.05343511450381679, 'z': -1.1374045801526718}",52.334660950170026,2025-04-17 14:27:58.472593
"{'x': 5.552153649902343, 'y': 0.16041151123046873, 'z': 7.058106494140625}","{'x': -1.0687022900763359, 'y': 0.07633587786259542, 'z': -1.1145038167938932}",52.20500886391402,2025-04-17 14:28:08.478914
"{'x': 5.609614489746093, 'y': 0.15562310791015624, 'z': 7.180210778808593}","{'x': -1.015267175572519, 'y': -0.10687022900763359, 'z': -1.1374045801526718}",52.147522705112124,2025-04-17 14:28:18.485264
"{'x': 5.549759448242187, 'y': 0.19871873779296872, 'z': 7.079654309082031}","{'x': -1.2061068702290076, 'y': -0.16793893129770993, 'z': -1.3129770992366412}",52.17499118393773,2025-04-17 14:28:28.500609
"{'x': 5.667075329589843, 'y': 0.22266075439453123, 'z': 7.204152795410156}","{'x': -0.9618320610687023, 'y': -0.4122137404580153, 'z': -0.8473282442748091}",52.24749520360817,2025-04-17 14:28:38.507343
"{'x': 5.628768103027343, 'y': 0.1580173095703125, 'z': 7.173028173828125}","{'x': -0.9694656488549618, 'y': -0.32061068702290074, 'z': -1.2213740458015268}",52.28010558256387,2025-04-17 14:28:48.513688
"{'x': 5.453991381835937, 'y': 0.17956512451171874, 'z': 7.249642626953125}","{'x': -1.0610687022900764, 'y': -0.12213740458015267, 'z': -1.0229007633587786}",52.22240242176762,2025-04-17 14:28:58.528982
"{'x': 5.501875415039062, 'y': 0.22505495605468748, 'z': 7.175422375488281}","{'x': -1.0763358778625953, 'y': -0.24427480916030533, 'z': -0.8931297709923665}",52.234685238797425,2025-04-17 14:29:08.544684
"{'x': 5.566518859863281, 'y': 0.21787235107421873, 'z': 7.311891870117187}","{'x': -1.0076335877862594, 'y': -0.4351145038167939, 'z': -1.0381679389312977}",52.31530150899629,2025-04-17 14:29:18.560567
"{'x': 5.511452221679687, 'y': 0.22026655273437498, 'z': 7.156268762207031}","{'x': -1.0687022900763359, 'y': -0.25190839694656486, 'z': -1.1450381679389312}",52.32952045825133,2025-04-17 14:29:28.567301
"{'x': 5.549759448242187, 'y': 0.201112939453125, 'z': 7.070077502441406}","{'x': -1.0229007633587786, 'y': -0.1297709923664122, 'z': -1.0229007633587786}",52.28180468979607,2025-04-17 14:29:38.573628
"{'x': 5.480327600097656, 'y': 0.15083470458984374, 'z': 7.122749938964843}","{'x': -1.0305343511450382, 'y': -0.16030534351145037, 'z': -1.0305343511450382}",52.2458845601536,2025-04-17 14:29:48.579945
"{'x': 5.506663818359375, 'y': 0.24660277099609373, 'z': 7.292738256835937}","{'x': -1.015267175572519, 'y': -0.35877862595419846, 'z': -1.083969465648855}",52.28606318921891,2025-04-17 14:29:58.595332
"{'x': 5.518634826660156, 'y': 0.20350714111328125, 'z': 7.089231115722656}","{'x': -1.1374045801526718, 'y': -0.05343511450381679, 'z': -1.0076335877862594}",52.2322972491866,2025-04-17 14:30:08.602094
"{'x': 5.542576843261719, 'y': 0.19393033447265623, 'z': 7.211335400390625}","{'x': -1.1526717557251909, 'y': -0.2366412213740458, 'z': -0.9236641221374046}",52.266646809226195,2025-04-17 14:30:18.617526
"{'x': 5.370194323730469, 'y': 0.19632453613281248, 'z': 7.338228088378906}","{'x': -0.9770992366412213, 'y': -0.2900763358778626, 'z': -0.9541984732824428}",52.250959556302895,2025-04-17 14:30:28.633223
"{'x': 5.492298608398437, 'y': 0.2705447875976562, 'z': 7.213729602050781}","{'x': -1.0534351145038168, 'y': -0.2824427480916031, 'z': -1.1755725190839694}",52.267837369672996,2025-04-17 14:30:38.639919
"{'x': 5.473144995117187, 'y': 0.16041151123046873, 'z': 7.216123803710937}","{'x': -1.1374045801526718, 'y': -0.1450381679389313, 'z': -1.0763358778625953}",52.249289727889284,2025-04-17 14:30:48.646237
"{'x': 5.537788439941406, 'y': 0.20829554443359374, 'z': 7.091625317382812}","{'x': -1.0458015267175573, 'y': -0.22137404580152673, 'z': -1.1603053435114503}",52.250882485765416,2025-04-17 14:30:58.661545
"{'x': 5.547365246582031, 'y': 0.2609679809570312, 'z': 7.218518005371093}","{'x': -1.0305343511450382, 'y': -0.25190839694656486, 'z': -1.1297709923664123}",52.25151912117149,2025-04-17 14:31:08.668247
"{'x': 5.413289953613281, 'y': 0.22266075439453123, 'z': 7.247248425292969}","{'x': -0.9694656488549618, 'y': -0.22137404580152673, 'z': -1.0305343511450382}",52.20870565334149,2025-04-17 14:31:18.674585
"{'x': 5.662286926269531, 'y': 0.239420166015625, 'z': 7.117961535644531}","{'x': -1.0305343511450382, 'y': -0.2595419847328244, 'z': -1.0458015267175573}",52.23160784106858,2025-04-17 14:31:28.689922
"{'x': 5.506663818359375, 'y': 0.25139117431640623, 'z': 7.213729602050781}","{'x': -1.0381679389312977, 'y': -0.20610687022900764, 'z': -1.16793893129771}",52.21047832127785,2025-04-17 14:31:38.696666
"{'x': 5.552153649902343, 'y': 0.19632453613281248, 'z': 7.182604980468749}","{'x': -1.0610687022900764, 'y': -0.04580152671755725, 'z': -1.1450381679389312}",52.129760447360155,2025-04-17 14:31:48.702991
"{'x': 5.547365246582031, 'y': 0.23702596435546874, 'z': 7.196970190429687}","{'x': -1.0610687022900764, 'y': -0.2824427480916031, 'z': -1.16793893129771}",52.15944250127687,2025-04-17 14:31:58.718276
"{'x': 5.528211633300781, 'y': 0.2442085693359375, 'z': 7.340622290039062}","{'x': -1.0458015267175573, 'y': -0.21374045801526717, 'z': -1.0687022900763359}",52.14005018819696,2025-04-17 14:32:08.732458
"{'x': 5.518634826660156, 'y': 0.2920926025390625, 'z': 7.163451367187499}","{'x': -1.0610687022900764, 'y': -0.24427480916030533, 'z': -0.9541984732824428}",52.147186625746315,2025-04-17 14:32:18.739146
"{'x': 5.427655163574219, 'y': 0.29927520751953124, 'z': 7.125144140624999}","{'x': -0.9465648854961832, 'y': -0.20610687022900764, 'z': -1.083969465648855}",52.0960490373496,2025-04-17 14:32:28.754448
"{'x': 5.6383449096679685, 'y': 0.23702596435546874, 'z': 7.156268762207031}","{'x': -1.1450381679389312, 'y': -0.13740458015267176, 'z': -1.0458015267175573}",52.092552335955844,2025-04-17 14:32:38.761313
"{'x': 5.377376928710937, 'y': 0.23223756103515625, 'z': 7.1778165771484375}","{'x': -1.0229007633587786, 'y': -0.5267175572519084, 'z': -1.2366412213740459}",52.214908795889734,2025-04-17 14:32:48.767620
"{'x': 5.363011718749999, 'y': 0.16280571289062498, 'z': 7.1203557373046875}","{'x': -0.9770992366412213, 'y': -0.21374045801526717, 'z': -0.9389312977099237}",52.17926382808732,2025-04-17 14:32:58.782940
"{'x': 5.494692810058593, 'y': 0.17956512451171874, 'z': 7.1778165771484375}","{'x': -0.9923664122137404, 'y': -0.31297709923664124, 'z': -1.0534351145038168}",52.20281712554424,2025-04-17 14:33:08.798811
"{'x': 5.635950708007812, 'y': 0.20350714111328125, 'z': 7.266402038574219}","{'x': -1.0687022900763359, 'y': -0.22900763358778625, 'z': -1.0229007633587786}",52.21319850623112,2025-04-17 14:33:18.814660
"{'x': 5.53539423828125, 'y': 0.22505495605468748, 'z': 7.1586629638671875}","{'x': -1.015267175572519, 'y': -0.16030534351145037, 'z': -0.9770992366412213}",52.17163361895829,2025-04-17 14:33:28.821347
"{'x': 5.415684155273437, 'y': 0.15322890625, 'z': 7.156268762207031}","{'x': -1.0610687022900764, 'y': -0.10687022900763359, 'z': -1.2900763358778626}",52.113744288373994,2025-04-17 14:33:38.836644
"{'x': 5.542576843261719, 'y': 0.17956512451171874, 'z': 7.311891870117187}","{'x': -1.0610687022900764, 'y': -0.022900763358778626, 'z': -1.183206106870229}",52.016329398190514,2025-04-17 14:33:48.843356
"{'x': 5.463568188476562, 'y': 0.25139117431640623, 'z': 7.307103466796875}","{'x': -1.0534351145038168, 'y': -0.366412213740458, 'z': -1.213740458015267}",52.07084901423573,2025-04-17 14:33:58.858688
"{'x': 5.5258174316406246, 'y': 0.17956512451171874, 'z': 7.055712292480468}","{'x': -1.1526717557251909, 'y': -0.26717557251908397, 'z': -0.9312977099236641}",52.13297146110033,2025-04-17 14:34:08.873173
"{'x': 5.590460876464843, 'y': 0.22026655273437498, 'z': 7.134720947265625}","{'x': -0.9847328244274809, 'y': -0.08396946564885496, 'z': -1.0381679389312977}",52.054221964116756,2025-04-17 14:34:18.879844
"{'x': 5.5258174316406246, 'y': 0.181959326171875, 'z': 7.1395093505859375}","{'x': -1.083969465648855, 'y': -0.20610687022900764, 'z': -0.9770992366412213}",52.06155814710146,2025-04-17 14:34:28.895138
"{'x': 5.504269616699219, 'y': 0.06464344482421874, 'z': 7.175422375488281}","{'x': -1.0, 'y': -0.1450381679389313, 'z': -1.015267175572519}",52.01852813823304,2025-04-17 14:34:38.909252
"{'x': 5.57370146484375, 'y': 0.17956512451171874, 'z': 7.096413720703125}","{'x': -0.9618320610687023, 'y': -0.1984732824427481, 'z': -1.0610687022900764}",51.993588224467516,2025-04-17 14:34:48.915899
"{'x': 5.5090580200195305, 'y': 0.201112939453125, 'z': 7.323862878417969}","{'x': -1.0534351145038168, 'y': -0.29770992366412213, 'z': -1.16793893129771}",52.02214720167501,2025-04-17 14:34:58.931229
"{'x': 5.372588525390625, 'y': 0.21068974609375, 'z': 7.240065820312499}","{'x': -1.0458015267175573, 'y': -0.3435114503816794, 'z': -1.1526717557251909}",52.06244209261828,2025-04-17 14:35:08.946969
"{'x': 5.533000036621093, 'y': 0.2825157958984375, 'z': 7.307103466796875}","{'x': -1.0687022900763359, 'y': -0.12213740458015267, 'z': -1.1603053435114503}",52.008181099096,2025-04-17 14:35:18.962705
"{'x': 5.652710119628906, 'y': 0.20350714111328125, 'z': 7.182604980468749}","{'x': -1.2366412213740459, 'y': -0.3053435114503817, 'z': -1.0305343511450382}",52.11582101157362,2025-04-17 14:35:28.978383
"{'x': 5.645527514648437, 'y': 0.2346317626953125, 'z': 7.199364392089843}","{'x': -1.0, 'y': -0.09923664122137404, 'z': -0.9312977099236641}",52.048801264699144,2025-04-17 14:35:38.994207
"{'x': 5.4899044067382805, 'y': 0.21308394775390624, 'z': 7.1203557373046875}","{'x': -1.1374045801526718, 'y': -0.22900763358778625, 'z': -1.16793893129771}",52.0792045899124,2025-04-17 14:35:49.000913
"{'x': 5.537788439941406, 'y': 0.2537853759765625, 'z': 7.182604980468749}","{'x': -0.9007633587786259, 'y': -0.35877862595419846, 'z': -1.1374045801526718}",52.09709995482696,2025-04-17 14:35:59.016197
"{'x': 5.667075329589843, 'y': 0.2059013427734375, 'z': 7.165845568847656}","{'x': -1.083969465648855, 'y': -0.2900763358778626, 'z': -1.0381679389312977}",52.15220076644182,2025-04-17 14:36:09.031855
"{'x': 5.53539423828125, 'y': 0.22744915771484372, 'z': 7.352593298339843}","{'x': -1.0534351145038168, 'y': -0.22137404580152673, 'z': -1.1297709923664123}",52.13996052038441,2025-04-17 14:36:19.046563
"{'x': 5.57370146484375, 'y': 0.3016694091796875, 'z': 7.082048510742187}","{'x': -1.099236641221374, 'y': -0.1984732824427481, 'z': -1.0}",52.146046198499675,2025-04-17 14:36:29.062069
"{'x': 5.549759448242187, 'y': 0.3016694091796875, 'z': 7.108384729003906}","{'x': -1.015267175572519, 'y': -0.2900763358778626, 'z': -1.0458015267175573}",52.166683149322225,2025-04-17 14:36:39.077724
"{'x': 5.521029028320312, 'y': 0.229843359375, 'z': 7.141903552246093}","{'x': -1.0, 'y': -0.1450381679389313, 'z': -1.251908396946565}",52.113806083445695,2025-04-17 14:36:49.084501
"{'x': 5.4779333984375, 'y': 0.17477672119140625, 'z': 7.1586629638671875}","{'x': -0.9770992366412213, 'y': -0.19083969465648856, 'z': -1.0916030534351144}",52.07594932719128,2025-04-17 14:36:59.099816
"{'x': 5.568913061523437, 'y': 0.1867477294921875, 'z': 7.323862878417969}","{'x': -0.916030534351145, 'y': -0.1297709923664122, 'z': -1.0687022900763359}",51.98804306420741,2025-04-17 14:37:09.115476
"{'x': 5.504269616699219, 'y': 0.22505495605468748, 'z': 7.175422375488281}","{'x': -1.0916030534351144, 'y': -0.32061068702290074, 'z': -1.1068702290076335}",52.04631722617636,2025-04-17 14:37:19.122235
"{'x': 5.415684155273437, 'y': 0.19871873779296872, 'z': 7.086836914062499}","{'x': -1.0763358778625953, 'y': -0.10687022900763359, 'z': -1.0534351145038168}",51.99711398089846,2025-04-17 14:37:29.137560
"{'x': 5.667075329589843, 'y': 0.03591302490234375, 'z': 7.343016491699219}","{'x': -0.9618320610687023, 'y': -0.26717557251908397, 'z': -1.0076335877862594}",52.00689507908224,2025-04-17 14:37:39.153269
"{'x': 5.518634826660156, 'y': 0.14604630126953125, 'z': 7.1778165771484375}","{'x': -1.0763358778625953, 'y': -0.183206106870229, 'z': -0.9694656488549618}",52.00146755183368,2025-04-17 14:37:49.159984
"{'x': 5.5545478515625, 'y': 0.15322890625, 'z': 7.175422375488281}","{'x': -0.7786259541984732, 'y': -0.10687022900763359, 'z': -0.8931297709923665}",51.87359591440718,2025-04-17 14:37:59.175812
"{'x': 5.547365246582031, 'y': 0.239420166015625, 'z': 7.170633972167968}","{'x': -1.1145038167938932, 'y': -0.3435114503816794, 'z': -1.0763358778625953}",51.954900475389664,2025-04-17 14:38:09.191545
"{'x': 5.604826086425781, 'y': 0.18435352783203124, 'z': 7.228094812011718}","{'x': -1.0610687022900764, 'y': -0.25190839694656486, 'z': -0.9389312977099237}",51.98007263425276,2025-04-17 14:38:19.198306
"{'x': 5.588066674804687, 'y': 0.201112939453125, 'z': 7.079654309082031}","{'x': -0.916030534351145, 'y': -0.2824427480916031, 'z': -1.1221374045801527}",51.983031391132954,2025-04-17 14:38:29.213628
"{'x': 5.4779333984375, 'y': 0.23702596435546874, 'z': 7.058106494140625}","{'x': -0.9923664122137404, 'y': -0.3969465648854962, 'z': -0.8702290076335878}",52.05268495168445,2025-04-17 14:38:39.229297
"{'x': 5.403713146972656, 'y': 0.2154781494140625, 'z': 7.048529687499999}","{'x': -1.0229007633587786, 'y': -0.3282442748091603, 'z': -1.1755725190839694}",52.09299648708949,2025-04-17 14:38:49.240447
"{'x': 5.580884069824219, 'y': 0.21308394775390624, 'z': 7.323862878417969}","{'x': -0.9465648854961832, 'y': -0.06870229007633588, 'z': -0.8778625954198473}",51.984015242546626,2025-04-17 14:38:59.254371
"{'x': 5.65031591796875, 'y': 0.16998831787109375, 'z': 7.264007836914062}","{'x': -0.9389312977099237, 'y': -0.2366412213740458, 'z': -1.0610687022900764}",51.96755167382411,2025-04-17 14:39:09.268305
"{'x': 5.547365246582031, 'y': 0.18435352783203124, 'z': 7.228094812011718}","{'x': -1.0381679389312977, 'y': -0.21374045801526717, 'z': -1.0610687022900764}",51.96254855366794,2025-04-17 14:39:19.282189
"{'x': 5.614402893066406, 'y': 0.17238251953125, 'z': 7.053318090820312}","{'x': -0.9541984732824428, 'y': -0.21374045801526717, 'z': -1.0610687022900764}",51.950639332936326,2025-04-17 14:39:29.296095
"{'x': 5.568913061523437, 'y': 0.1580173095703125, 'z': 7.161057165527343}","{'x': -1.0305343511450382, 'y': -0.31297709923664124, 'z': -0.9389312977099237}",51.99897677943871,2025-04-17 14:39:39.311665
